Annotation,Gene length,GENES,UNIPROTKB,WP,non_diazotroph_hits,diazotroph_hits,unicellular_diazotroph_hits,filamentous_diazotroph_hits,avg_group_pident,Protein_names,Croco_%ID_x,Croco_%ID_y,Croco_%ID,FOX probability,Prob_per_len
alr5284,1120,alr5284,Q8YLL4,WP_010999408,1.0,5.0,0.0,5.0,93.43625,Long-chain acyl-[acyl-carrier-protein] reductase (AAR) (EC 1.2.1.80),0.0,0.0,0.0,0.187918056,0.00016778397857142858
all5097,802,all5097,Q8YM43,WP_010999223,,,,,,All5097 protein,,,,0.165032066,0.0002057756433915212
alr3681,1516,alr3681,Q8YQX9,WP_010997825,,,,,,Trigger factor (TF) (EC 5.2.1.8) (PPIase),,,,0.11173202175,7.37018613126649e-05
all4424,994,all4424,Q8YNY5,WP_010998559,,,,,,All4424 protein,,,,0.19419952199999999,0.00019537175251509053
alr1965,745,alr1965,Q8YVL0,WP_010996129,0.0,5.0,0.0,5.0,90.37425,ATP phosphoribosyltransferase (ATP-PRT) (ATP-PRTase) (EC 2.4.2.17),0.0,0.0,0.0,0.14468020775,0.00019420162114093962
alr3905,634,alr3905,Q8YQC8,WP_010998046,,,,,,Alr3905 protein,,,,0.166734102,0.00026298754258675077
alr1551,1915,alr1551,Q8YWQ3,WP_010995720,,,,,,histidine kinase (EC 2.7.13.3),,,,0.137203629,7.164680365535248e-05
alr3618,2431,alr3618,Q8YR34,WP_010997765,,,,,,type I site-specific deoxyribonuclease (EC 3.1.21.3),,,,0.19973536325000002,8.216181129164953e-05
all5267,829,all5267,Q8YLN1,WP_010999391,,,,,,All5267 protein,,,,0.11458771425,0.00013822402201447528
alr4567,706,alr4567,Q8YNJ8,WP_010998699,,,,,,Transcriptional regulator,,,,0.195569341,0.0002770103980169972
alr1030,862,alr1030,Q8YY22,WP_010995204,,,,,,Alr1030 protein,,,,0.129822659,0.00015060633294663574
all1100,1096,all1100,Q8YXV9,WP_010995273,,,,,,Iron(III) dicitrate-binding periplasmic protein,,,,0.15260749175,0.00013924041218065693
all5316,1051,all5316,Q8YLI2,WP_010999440,,,,,,All5316 protein,,,,0.21080684075,0.00020057739367269268
all5265,2038,all5265,Q8YLN3,WP_010999389,1.0,10.0,5.0,5.0,94.031,DNA gyrase subunit B (EC 5.6.2.2),81.182,81.182,81.182,0.18691578425,9.171530139842983e-05
alr3449,568,alr3449,Q8YRJ7,WP_010997599,,,,,,Alr3449 protein,,,,0.1731916075,0.00030491480193661975
all2452,1102,all2452,Q93SW9,WP_010996608,0.0,5.0,0.0,5.0,90.916,Cytochrome f,0.0,0.0,0.0,0.107410588,9.746877313974592e-05
alr4178,1249,alr4178,Q8YPL6,WP_010998317,0.0,5.0,0.0,5.0,89.28475,Alr4178 protein,0.0,0.0,0.0,0.18067710475,0.00014465740972778224
all3927,2692,all3927,Q8YQA6,WP_010998068,,,,,,All3927 protein,,,,0.230412384,8.559152451708767e-05
asr2504,322,asr2504,Q8YU52,WP_010996660,,,,,,Asr2504 protein,,,,0.153541896,0.00047683818633540375
alr5214,1192,alr5214,Q8YLT2,WP_010999338,,,,,,Alr5214 protein,,,,0.205592734,0.00017247712583892618
alr5242,934,alr5242,Q8YLQ4,WP_010999366,,,,,,Alr5242 protein,,,,0.20461833599999998,0.00021907744753747323
alr5238,1249,alr5238,Q8YLQ8,WP_010999362,,,,,,Glycosyltransferase,,,,0.190604713,0.00015260585508406727
asr1592,394,asr1592,Q8YWL3,WP_010995761,,,,,,Small ribosomal subunit protein bS20 (30S ribosomal protein S20),,,,0.027015888000000005,6.856824365482235e-05
alr1073,2983,alr1073,Q8YXY3,WP_010995247,0.0,5.0,0.0,5.0,88.84325000000001,Isoleucine--tRNA ligase (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS),0.0,0.0,0.0,0.164317631,5.508469024472008e-05
alr3644,1921,alr3644,Q8YR14,WP_010997788,0.0,5.0,0.0,5.0,87.3195,Aspartokinase (EC 2.7.2.4) (Aspartate kinase),0.0,0.0,0.0,0.31030882925000003,0.00016153504906298805
alr2076,1720,alr2076,Q8YVA5,WP_010996234,,,,,,Alr2076 protein,,,,0.16223938175000002,9.432522194767443e-05
alr5330,904,alr5330,Q8YLG8,WP_010999454,,,,,,Alr5330 protein,,,,0.234264094,0.0002591416969026549
alr3663,1150,alr3663,Q8YQZ7,WP_010997807,,,,,,Alr3663 protein,,,,0.18157490450000002,0.00015789122130434785
alr4949,1459,alr4949,Q8YMI4,WP_010999075,,,,,,Serine/threonine kinase,,,,0.20386386799999998,0.00013972849074708703
alr3228,841,alr3228,Q8YS63,WP_010997379,,,,,,Alr3228 protein,,,,0.14208225825,0.00016894442122473248
asl1962,397,asl1962,Q8YVL3,WP_010996126,0.0,5.0,0.0,5.0,89.03075000000001,Asl1962 protein,0.0,0.0,0.0,0.135283406,0.0003407642468513854
all3487,868,all3487,Q8YRG1,WP_010997637,,,,,,All3487 protein,,,,0.17967284774999998,0.000206996368375576
alr3431,2083,alr3431,Q8YRL5,WP_010997581,,,,,,Amine oxidase (EC 1.4.3.-),,,,0.18238532775,8.755896675468075e-05
alr0681,448,alr0681,Q8YZ07,WP_010994857,,,,,,Alr0681 protein,,,,0.12756266,0.00028473808035714285
alr5328,472,alr5328,Q8YLH0,WP_010999452,,,,,,Two-component response regulator,,,,0.25683121225,0.0005441339242584746
all0253,739,all0253,Q8Z049,WP_010994430,,,,,,All0253 protein,,,,0.142968073,0.00019346153315290935
alr1254,3034,alr1254,Q8YXF9,WP_010995426,,,,,,DNA polymerase I (EC 2.7.7.7),,,,0.14171629375,4.670939147989453e-05
all3673,691,all3673,Q8YQY7,WP_010997817,,,,,,All3673 protein,,,,0.17127536524999998,0.0002478659410274964
alr3020,1093,alr3020,Q8YSR4,WP_010997171,,,,,,Alr3020 protein,,,,0.20253516075000003,0.000185302068389753
asr3457,394,asr3457,Q8YRI9,WP_010997607,,,,,,Cell division topological specificity factor,,,,0.086393157,0.00021927197208121828
asl2630,337,asl2630,Q8YTT3,WP_010996786,,,,,,Large ribosomal subunit protein bL28 (50S ribosomal protein L28),,,,0.08525174475,0.00025297253635014834
all2586,1132,all2586,Q8YTX7,WP_010996742,,,,,,Iron(III) dicitrate transport system permease protein,,,,0.158576566,0.00014008530565371024
alr3422,583,alr3422,Q93SX1,WP_010997572,2.0,8.0,3.0,5.0,97.34375,Cytochrome b6-f complex subunit 4 (17 kDa polypeptide),0.0,0.0,0.0,0.05545878800000001,9.512656603773586e-05
all2034,1477,all2034,Q8YVE4,WP_010996195,,,,,,All2034 protein,,,,0.147686431,9.999081313473257e-05
all2941,1819,all2941,Q8YSY8,WP_010997092,,,,,,All2941 protein,,,,0.16300569574999998,8.961280689939526e-05
all4453,661,all4453,Q8YNV8,WP_010998586,,,,,,All4453 protein,,,,0.17765128275,0.00026876139599092284
alr2771,1792,alr2771,Q8YTE6,WP_010996924,3.0,11.0,5.0,6.0,91.71675,Dihydroxy-acid dehydratase (DAD) (EC 4.2.1.9),81.64,81.64,81.64,0.173765502,9.696735602678571e-05
all2342,877,all2342,Q8YUK4,WP_010996498,0.0,5.0,0.0,5.0,89.54125,All2342 protein,0.0,0.0,0.0,0.128778987,0.00014684035005701256
alr3547,1477,alr3547,Q8YRA1,WP_010997697,,,,,,histidine kinase (EC 2.7.13.3),,,,0.17206682824999997,0.00011649751404874744
all0323,5527,all0323,Q8YZY1,WP_010994499,,,,,,histidine kinase (EC 2.7.13.3),,,,0.10932805849999999,1.9780723448525418e-05
alr3620,1555,alr3620,Q8YR33,WP_010997766,,,,,,site-specific DNA-methyltransferase (adenine-specific) (EC 2.1.1.72),,,,0.22905224125,0.0001473004766881029
alr3297,730,alr3297,Q8YRZ5,WP_010997448,,,,,,Alr3297 protein,,,,0.17938149525,0.0002457280756849315
asr1005,343,asr1005,Q8YY47,WP_010995179,,,,,,Asr1005 protein,,,,0.15287337425,0.00044569496865889214
all2466,955,all2466,Q8YU88,WP_010996622,,,,,,All2466 protein,,,,0.14847295775,0.00015546906570680627
all3197,661,all3197,Q8YS94,WP_010997348,,,,,,All3197 protein,,,,0.20052095050000002,0.0003033599856278366
all4396,2257,all4396,Q8YP11,WP_010998533,1.0,5.0,0.0,5.0,94.91625,Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase),0.0,0.0,0.0,0.221137663,9.797858351794419e-05
all1950,1261,all1950,Q9L3S5,WP_010996114,,,,,,Permease protein of ABC transporter (Putative membrane protein),,,,0.16524518275,0.00013104296808088818
asl2437,295,asl2437,Q8YUB5,WP_010996593,,,,,,Asl2437 protein,,,,0.11771764800000001,0.0003990428745762712
asr1558,307,asr1558,Q8YWP6,WP_010995727,,,,,,Asr1558 protein,,,,0.17348223825000003,0.0005650887239413682
alr3912,985,alr3912,Q8YQC1,WP_010998053,,,,,,Probable aspartoacylase (EC 3.5.1.15),,,,0.18138288275000003,0.00018414505862944167
all1541,856,all1541,Q8YWR3,WP_010995710,,,,,,Peroxiredoxin 2 family protein/glutaredoxin,,,,0.13783474225,0.00016102189515186918
all2292,1279,all2292,Q8YUP3,WP_010996449,,,,,,All2292 protein,,,,0.14244840225,0.00011137482584050039
all2089,583,all2089,Q8YV92,WP_010996247,,,,,,All2089 protein,,,,0.09562233275,0.00016401772341337906
alr0230,1708,alr0230,Q8Z071,WP_010994407,,,,,,Alr0230 protein,,,,0.1264688225,7.404497804449649e-05
alr0055,1744,alr0055,Q8Z0N6,WP_010994232,,,,,,Alr0055 protein,,,,0.120002231,6.880861869266055e-05
all1220,1084,all1220,Q8YXJ3,WP_010995392,,,,,,All1220 protein,,,,0.17218898275,0.00015884592504612546
all4844,688,all4844,Q8YMT5,WP_010998972,,,,,,All4844 protein,,,,0.19492751575,0.0002833248775436047
all3735,1183,all3735,Q8YQT4,WP_010997876,1.0,7.0,2.0,5.0,92.33075,fructose-bisphosphate aldolase (EC 4.1.2.13),0.0,0.0,0.0,0.17149749549999999,0.00014496829712595097
alr4684,871,alr4684,Q8YN86,WP_010998815,,,,,,Alr4684 protein,,,,0.21901066925,0.00025144738145809414
all1034,472,all1034,Q8YY18,WP_010995208,,,,,,All1034 protein,,,,0.13567498825000002,0.0002874470090042373
asl4565,379,asl4565,Q8YNK0,WP_010998697,,,,,,Asl4565 protein,,,,0.21023131424999997,0.0005547000375989446
all5026,1582,all5026,Q8YMA8,WP_010999152,,,,,,All5026 protein,,,,0.17993174224999997,0.00011373687879266748
alr5150,778,alr5150,Q8YLZ2,WP_010999276,,,,,,Two-component response regulator,,,,0.2092851025,0.00026900398778920305
asr3796,259,asr3796,Q8YQM4,WP_010997937,,,,,,Stress induced hydrophobic peptide,,,,0.029765892250000002,0.00011492622490347492
all0924,538,all0924,Q8YYC6,WP_010995098,,,,,,All0924 protein,,,,0.12922837850000002,0.00024020144702602235
alr0181,1531,alr0181,Q8Z0B7,WP_010994358,,,,,,Alr0181 protein,,,,0.130438321,8.519811952971914e-05
all2919,469,all2919,Q8YT08,WP_010997070,0.0,5.0,0.0,5.0,90.77875,Ferredoxin,0.0,0.0,0.0,0.14977518850000002,0.00031935008208955226
asr1945,322,asr1945,Q8YVM9,WP_010996109,,,,,,Asr1945 protein,,,,0.12979296175,0.0004030837321428571
asl2551,364,asl2551,Q8YU10,WP_010996707,1.0,5.0,0.0,5.0,94.20575,Transcriptional regulator,0.0,0.0,0.0,0.07948837375000001,0.00021837465315934068
asl1496,310,asl1496,Q8YWU8,WP_010995666,,,,,,Asl1496 protein,,,,0.16999710975,0.0005483777733870967
all2770,1339,all2770,Q8YTE7,WP_010996923,,,,,,Dolichyl-phosphate-mannose synthase,,,,0.16230738774999998,0.00012121537546676622
all1724,1504,all1724,Q8YW91,WP_010995893,,,,,,All1724 protein,,,,0.146030199,9.709454720744681e-05
alr1788,1612,alr1788,Q8YW28,WP_010995956,,,,,,Alr1788 protein,,,,0.12404386725,7.69502898573201e-05
all1321,622,all1321,Q8YX94,WP_010995493,,,,,,All1321 protein,,,,0.13179989025,0.0002118969296623794
alr0331,2386,alr0331,Q8YZX4,WP_010994507,0.0,5.0,0.0,5.0,87.8575,Alr0331 protein,0.0,0.0,0.0,0.136391172,5.716310645431685e-05
all4389,1108,all4389,Q05067,WP_010998526,,,,,,Uncharacterized ABC transporter ATP-binding protein all4389,,,,0.17952962674999998,0.00016203034905234656
alr1166,640,alr1166,Q8YXP6,WP_010995339,,,,,,Alr1166 protein,,,,0.13578172249999998,0.00021215894140624996
alr1977,646,alr1977,Q8YVK0,WP_010996139,,,,,,Alr1977 protein,,,,0.12902930424999998,0.00019973576509287923
alr1906,2518,alr1906,Q8YVR8,WP_010996070,,,,,,Alr1906 protein,,,,0.15432691425,6.128948143367753e-05
all4636,1306,all4636,Q8YND0,WP_010998767,,,,,,histidine kinase (EC 2.7.13.3),,,,0.18742764325,0.00014351274368300154
alr3339,1408,alr3339,Q8YRV3,WP_010997490,,,,,,Dihydroorotase,,,,0.15494073475,0.00011004313547585227
all3205,1543,all3205,Q8YS86,WP_010997356,0.0,5.0,0.0,5.0,88.1435,Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS),0.0,0.0,0.0,0.181888485,0.00011787976992871029
alr5154,2359,alr5154,P58576,WP_010999280,3.0,10.0,5.0,5.0,96.90825,Photosystem I P700 chlorophyll a apoprotein A1 (EC 1.97.1.12) (PsaA),84.853,84.853,84.853,0.38071897125,0.0001613899835735481
all4709,544,all4709,Q8YN61,WP_010998840,,,,,,All4709 protein,,,,0.251061442,0.00046151000367647063
alr2359,508,alr2359,Q8YUI7,WP_010996515,,,,,,Alr2359 protein,,,,0.06543831850000001,0.00012881558759842522
all2533,2170,all2533,Q8YU28,WP_010996689,,,,,,prolyl oligopeptidase (EC 3.4.21.26),,,,0.189859896,8.74930396313364e-05
alr4046,1108,alr4046,Q8YPZ4,WP_010998186,,,,,,Alr4046 protein,,,,0.179987065,0.00016244319945848376
alr5226,1024,alr5226,Q8YLS0,WP_010999350,,,,,,Alr5226 protein,,,,0.20092616624999998,0.0001962169592285156
all1981,1078,all1981,Q8YVJ6,WP_010996143,,,,,,All1981 protein,,,,0.17729685975,0.00016446833000927644
alr4347,1648,alr4347,Q8YP53,WP_010998484,,,,,,Alr4347 protein,,,,0.17265705125000003,0.00010476762818567963
alr3645,445,alr3645,Q8YR13,WP_010997789,,,,,,Alr3645 protein,,,,0.12784883274999997,0.00028730074775280893
all4771,733,all4771,Q8YN02,WP_010998901,,,,,,KHG-KDPG bifunctional aldolase,,,,0.20076445275,0.00027389420566166435
asr4313,343,asr4313,Q8YP86,WP_010998451,0.0,5.0,0.0,5.0,90.113,Asr4313 protein,0.0,0.0,0.0,0.12611368825000002,0.00036767839139941697
asl0491,358,asl0491,Q8YZG9,WP_010994667,,,,,,Asl0491 protein,,,,0.16534169,0.0004618482960893855
alr2123,1483,alr2123,Q8YV58,WP_010996281,,,,,,histidine kinase (EC 2.7.13.3),,,,0.13426117375000002,9.053349544841539e-05
alr5028,991,alr5028,Q8YMA6,WP_010999154,,,,,,Alr5028 protein,,,,0.20613720725,0.0002080092908678103
all4049,646,all4049,Q8YPZ1,WP_010998189,,,,,,All4049 protein,,,,0.17673187275000002,0.0002735787503869969
all4185,1201,all4185,Q8YPK9,WP_010998324,1.0,10.0,5.0,5.0,92.1075,Peptide chain release factor 1 (RF-1),82.32,82.32,82.32,0.21183638025,0.00017638333076602832
all2245,784,all2245,Q8YUT6,WP_010996403,,,,,,All2245 protein,,,,0.13729321625000002,0.00017511889827806124
alr4086,592,alr4086,Q8YPV4,WP_010998226,,,,,,Alr4086 protein,,,,0.18165060874999997,0.0003068422445101351
all1985,985,all1985,Q8YVJ2,WP_010996147,2.0,11.0,6.0,5.0,94.319,Glycine--tRNA ligase alpha subunit (EC 6.1.1.14) (Glycyl-tRNA synthetase alpha subunit) (GlyRS),80.623,80.623,80.623,0.131003668,0.00013299864771573603
asr0785,283,asr0785,Q8YYR1,WP_010994959,,,,,,Asr0785 protein,,,,0.10151218325,0.0003587002941696113
asl4195,325,asl4195,Q8YPJ9,WP_006276978,3.0,10.0,5.0,5.0,100.0,Translation initiation factor IF-1,97.222,97.222,97.222,0.16700312825000002,0.0005138557792307693
asl4195,325,asl4195,Q8YPJ9,WP_006276978,3.0,10.0,5.0,5.0,100.0,Translation initiation factor IF-1,97.222,97.222,97.222,0.16700312825000002,0.0005138557792307693
asl4195,325,asl4195,Q8YPJ9,WP_006276978,3.0,10.0,5.0,5.0,100.0,Translation initiation factor IF-1,97.222,97.222,97.222,0.16700312825000002,0.0005138557792307693
asl4195,325,asl4195,Q8YPJ9,WP_006276978,3.0,10.0,5.0,5.0,100.0,Translation initiation factor IF-1,97.222,97.222,97.222,0.16700312825000002,0.0005138557792307693
asl4195,325,asl4195,Q8YPJ9,WP_006276978,3.0,10.0,5.0,5.0,100.0,Translation initiation factor IF-1,97.222,97.222,97.222,0.16700312825000002,0.0005138557792307693
asl4195,325,asl4195,Q8YPJ9,WP_006276978,3.0,10.0,5.0,5.0,100.0,Translation initiation factor IF-1,97.222,97.222,97.222,0.16700312825000002,0.0005138557792307693
asl4195,325,asl4195,Q8YPJ9,WP_006276978,3.0,10.0,5.0,5.0,100.0,Translation initiation factor IF-1,97.222,97.222,97.222,0.16700312825000002,0.0005138557792307693
asl4195,325,asl4195,Q8YPJ9,WP_006276978,3.0,10.0,5.0,5.0,100.0,Translation initiation factor IF-1,97.222,97.222,97.222,0.16700312825000002,0.0005138557792307693
asl4195,325,asl4195,Q8YPJ9,WP_006276978,3.0,10.0,5.0,5.0,100.0,Translation initiation factor IF-1,97.222,97.222,97.222,0.16700312825000002,0.0005138557792307693
asl4195,325,asl4195,Q8YPJ9,WP_006276978,3.0,10.0,5.0,5.0,100.0,Translation initiation factor IF-1,97.222,97.222,97.222,0.16700312825000002,0.0005138557792307693
asl4195,325,asl4195,Q8YPJ9,WP_006276978,3.0,10.0,5.0,5.0,100.0,Translation initiation factor IF-1,97.222,97.222,97.222,0.16700312825000002,0.0005138557792307693
asl4195,325,asl4195,Q8YPJ9,WP_006276978,3.0,10.0,5.0,5.0,100.0,Translation initiation factor IF-1,97.222,97.222,97.222,0.16700312825000002,0.0005138557792307693
asl4195,325,asl4195,Q8YPJ9,WP_006276978,3.0,10.0,5.0,5.0,100.0,Translation initiation factor IF-1,97.222,97.222,97.222,0.16700312825000002,0.0005138557792307693
asl4195,325,asl4195,Q8YPJ9,WP_006276978,3.0,10.0,5.0,5.0,100.0,Translation initiation factor IF-1,97.222,97.222,97.222,0.16700312825000002,0.0005138557792307693
asl4195,325,asl4195,Q8YPJ9,WP_006276978,3.0,10.0,5.0,5.0,100.0,Translation initiation factor IF-1,97.222,97.222,97.222,0.16700312825000002,0.0005138557792307693
asl4195,325,asl4195,Q8YPJ9,WP_006276978,3.0,10.0,5.0,5.0,100.0,Translation initiation factor IF-1,97.222,97.222,97.222,0.16700312825000002,0.0005138557792307693
all4430,1423,all4430,Q8YNX9,WP_010998565,,,,,,All4430 protein,,,,0.17318573025,0.00012170465934645116
all1268,496,all1268,Q8YXE5,WP_010995440,,,,,,All1268 protein,,,,0.13871480025,0.0002796669359879032
alr1584,2053,alr1584,Q8YWM1,WP_010995753,,,,,,Alr1584 protein,,,,0.154074766,7.504859522649781e-05
alr2938,703,alr2938,Q8YSZ1,WP_010997089,1.0,5.0,0.0,5.0,90.6675,Superoxide dismutase [Fe] (EC 1.15.1.1),0.0,0.0,0.0,0.11350587675000001,0.00016145928413940257
alr4939,541,alr4939,Q8YMJ4,WP_010999065,,,,,,Alr4939 protein,,,,0.18666123024999998,0.00034503000046210715
all4387,937,all4387,Q8YP15,WP_010998524,,,,,,All4387 protein,,,,0.205026239,0.00021881135432230524
alr4230,631,alr4230,Q8YPG4,WP_010998368,,,,,,Alr4230 protein,,,,0.15873865525000003,0.000251566807052298
alr1581,490,alr1581,Q8YWM4,WP_010995750,,,,,,Alr1581 protein,,,,0.12229249525000001,0.00024957652091836736
all3028,1195,all3028,Q8YSQ6,WP_010997179,,,,,,Monocarboxylate 2-oxoacid-binding periplasmic protein all3028 (Extracellular solute-binding protein) (Extracytoplasmic solute receptor protein all3028) (TRAP transporter monocarboxylate 2-oxoacid-binding subunit P),,,,0.158682752,0.00013278891380753138
all5165,445,all5165,Q8YLY1,WP_010999289,0.0,5.0,0.0,5.0,94.72125,All5165 protein,0.0,0.0,0.0,0.156682296,0.0003520950471910112
alr4769,784,alr4769,Q8YN04,WP_010998899,,,,,,Alr4769 protein,,,,0.24243440200000002,0.0003092275535714286
alr1223,1642,alr1223,Q8YXJ0,WP_010995395,0.0,5.0,0.0,5.0,90.0665,RNA helicase (EC 3.6.4.13),0.0,0.0,0.0,0.16165651625,9.845098431790498e-05
alr3623,541,alr3623,Q8YR30,WP_010997769,,,,,,Alr3623 protein,,,,0.17894989175,0.0003307761400184843
alr5283,796,alr5283,Q8YLL5,WP_010999407,1.0,5.0,0.0,5.0,88.51425,Aldehyde decarbonylase (AD) (EC 4.1.99.5) (Fatty aldehyde decarbonylase),0.0,0.0,0.0,0.24104257500000004,0.00030281730527638196
asr4678,301,asr4678,Q8YN90,WP_010998809,,,,,,Asr4678 protein,,,,0.18983780249999999,0.0006306903737541528
alr3476,400,alr3476,Q8YRH2,WP_010997626,,,,,,Type I restriction-modification enzyme S subunit,,,,0.186766448,0.00046691612
asr4653,283,asr4653,Q8YNB4,WP_010998784,,,,,,UPF0337 protein asr4653,,,,0.13908698225,0.0004914734355123675
alr3301,934,alr3301,Q8YRZ1,WP_010997452,,,,,,Alr3301 protein,,,,0.18867550075,0.00020200803078158458
alr2814,799,alr2814,Q8YTA9,WP_010996965,,,,,,Alr2814 protein,,,,0.15529638525,0.00019436343585732167
all4260,538,all4260,Q8YPD7,WP_010998398,,,,,,All4260 protein,,,,0.20640724525,0.0003836565896840149
all1145,2026,all1145,Q8YXR6,WP_010995318,,,,,,histidine kinase (EC 2.7.13.3),,,,0.13654039625,6.739407514807503e-05
all3041,3223,all3041,Q8YSP3,WP_010997192,,,,,,All3041 protein,,,,0.20797446274999998,6.452822300651567e-05
alr2577,937,alr2577,Q8YTY6,WP_010996733,,,,,,Alr2577 protein,,,,0.11079152275,0.00011824068596584845
all2198,781,all2198,Q8YUY3,WP_010996356,,,,,,All2198 protein,,,,0.16505845075,0.00021134244654289372
asl3480,316,asl3480,Q8YRG8,WP_010997630,,,,,,Asl3480 protein,,,,0.17462543575,0.0005526121384493671
alr4672,1039,alr4672,Q8YN95,WP_010998803,,,,,,Alr4672 protein,,,,0.19494758624999997,0.00018763001564003846
alr1241,730,alr1241,Q8YXH2,WP_010995413,2.0,7.0,2.0,5.0,89.88375,Flavin prenyltransferase UbiX (EC 2.5.1.129),0.0,0.0,0.0,0.07936126425,0.00010871406061643834
all5322,1339,all5322,Q8YLH6,WP_010999446,,,,,,All5322 protein,,,,0.19255923675,0.0001438082425317401
alr3561,2023,alr3561,Q8YR87,WP_010997711,2.0,10.0,5.0,5.0,91.74375,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG (Glucose-inhibited division protein A),81.359,81.359,81.359,0.158940787,7.85668744438952e-05
asr1366,214,asr1366,P58246,WP_010995538,1.0,5.0,0.0,5.0,94.5945,Cytochrome b6-f complex subunit 5 (Cytochrome b6-f complex subunit PetG) (Cytochrome b6-f complex subunit V),0.0,0.0,0.0,0.08210242975000001,0.00038365621378504675
alr3366,493,alr3366,Q8YRS7,WP_010997517,,,,,,Alr3366 protein,,,,0.15668334774999998,0.0003178161211967545
asl3236,325,asl3236,Q8YS55,WP_010997387,,,,,,Asl3236 protein,,,,0.2072847155,0.0006377991246153846
all5177,547,all5177,Q8YLW9,WP_010999301,,,,,,All5177 protein,,,,0.12801621175,0.00023403329387568556
all3289,3970,all3289,Q8YS03,WP_010997440,,,,,,All3289 protein,,,,0.15792815675,3.978039212846348e-05
alr3008,463,alr3008,Q8YSS6,WP_010997159,,,,,,Alr3008 protein,,,,0.04720850875,0.00010196222192224623
alr2872,433,alr2872,Q8YT54,WP_010997023,,,,,,Alr2872 protein,,,,0.146149792,0.0003375283879907621
alr2820,739,alr2820,Q8YTA4,WP_010996971,,,,,,Alr2820 protein,,,,0.14524462575,0.00019654211874154263
all4869,679,all4869,Q8YMR4,WP_010998995,,,,,,All4869 protein,,,,0.18000317775,0.0002651004090574374
alr5059,1207,alr5059,Q8YM80,WP_010999185,0.0,5.0,0.0,5.0,88.791,peptidylprolyl isomerase (EC 5.2.1.8),0.0,0.0,0.0,0.164832967,0.00013656418144159072
all0823,478,all0823,Q8YYM5,WP_010994997,,,,,,Two-component response regulator,,,,0.14854752524999998,0.0003107688812761506
all2341,448,all2341,P20857,WP_044521338,0.0,5.0,0.0,5.0,88.51350000000001,Thioredoxin 2 (Thioredoxin-2) (Trx-2),0.0,0.0,0.0,0.07631886625,0.00017035461216517858
alr3932,796,alr3932,Q8YQA1,WP_010998073,,,,,,Alr3932 protein,,,,0.18929317475,0.00023780549591708542
alr3661,412,alr3661,Q8YQZ9,WP_010997805,2.0,10.0,5.0,5.0,96.088,Co-chaperonin GroES (10 kDa chaperonin) (Chaperonin-10) (Cpn10),81.373,81.373,81.373,0.01758363775,4.267873240291262e-05
all1876,1072,all1876,Q8YVU8,WP_010996040,,,,,,All1876 protein,,,,0.1385792555,0.00012927169356343284
