qseqid,non_diazotroph_hits,diazotroph_hits,unicellular_diazotroph_hits,filamentous_diazotroph_hits,anabaena_sp_pcc7120_pident,anabaena_sp_pcc7120_acc,nostoc_punctiforme_pcc73102_pident,nostoc_punctiforme_pcc73102_acc,anabaena_variabilis_atcc29413_pident,anabaena_variabilis_atcc29413_acc,nostoc_azollae_0708_pident,nostoc_azollae_0708_acc,nostoc_sp_pcc7524_pident,nostoc_sp_pcc7524_acc,crocosphaera_subtropica_atcc51142_pident,crocosphaera_subtropica_atcc51142_acc,cyanothece_sp_atcc51142_pident,cyanothece_sp_atcc51142_acc,crocosphaera_watsonii_wh8501_pident,crocosphaera_watsonii_wh8501_acc,gloeothece_sp_6803_pident,gloeothece_sp_6803_acc,cyanosphaera_ocelotica_wh8902_pident,cyanosphaera_ocelotica_wh8902_acc,arthrospira_platensis_nies39_pident,arthrospira_platensis_nies39_acc,arthrospira_maxima_cs-328_pident,arthrospira_maxima_cs-328_acc,lyngbya_aestuarii_bl0902_pident,lyngbya_aestuarii_bl0902_acc,limnothrix_planctonica_pcm8136_pident,limnothrix_planctonica_pcm8136_acc,trichodesmium_erythraeum_ims101_pident,trichodesmium_erythraeum_ims101_acc,synechocystis_sp_pcc6803_pident,synechocystis_sp_pcc6803_acc,synechococcus_elongatus_pcc7942_pident,synechococcus_elongatus_pcc7942_acc,prochlorococcus_marinus_mediterranei_pident,prochlorococcus_marinus_mediterranei_acc,cyanidioschyzon_merolae_10d_pident,cyanidioschyzon_merolae_10d_acc,gloeobacter_violaceus_pcc7421_pident,gloeobacter_violaceus_pcc7421_acc,avg_group_pident
anabaena_sp_pcc7120_WP_010995281.1,2,7,2,5,100.0,anabaena_sp_pcc7120_WP_010995281.1,96.215,nostoc_punctiforme_pcc73102_WP_012408506.1,98.805,anabaena_variabilis_atcc29413_tr|Q3M6S2|Q3M6S2_TRIV2,93.825,nostoc_azollae_0708_tr|D7DWI2|D7DWI2_NOSA0,96.016,nostoc_sp_pcc7524_tr|K9QLC2|K9QLC2_NOSS7,0.0,,0.0,,0.0,,90.239,gloeothece_sp_6803_tr|B7K7Z2|B7K7Z2_GLOC7,90.239,cyanosphaera_ocelotica_wh8902_tr|B7K7Z2|B7K7Z2_GLOC7,0,,89.641,arthrospira_maxima_cs-328_tr|B5W8X5|B5W8X5_LIMMA,0.0,,0,,0,,0,,88.822,synechococcus_elongatus_pcc7942_sp|P72861|Y936_SYNY3,0.0,,0,,0,,96.21525000000001
anabaena_sp_pcc7120_WP_010995302.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995302.1,84.384,nostoc_punctiforme_pcc73102_WP_012411983.1,98.769,anabaena_variabilis_atcc29413_tr|Q3M401|Q3M401_TRIV2,85.196,nostoc_azollae_0708_tr|D7E1G8|D7E1G8_NOSA0,91.437,nostoc_sp_pcc7524_tr|K9QTR6|K9QTR6_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,89.94650000000001
anabaena_sp_pcc7120_WP_010995305.1,0,9,4,5,100.0,anabaena_sp_pcc7120_WP_010995305.1,89.925,nostoc_punctiforme_pcc73102_WP_041565141.1,99.549,anabaena_variabilis_atcc29413_tr|Q3M409|Q3M409_TRIV2,87.669,nostoc_azollae_0708_tr|D7E2C1|D7E2C1_NOSA0,92.319,nostoc_sp_pcc7524_tr|K9QTN1|K9QTN1_NOSS7,80.333,crocosphaera_subtropica_atcc51142_tr|B1X1G7|B1X1G7_CROS5,80.333,cyanothece_sp_atcc51142_tr|B1X1G7|B1X1G7_CROS5,0.0,,80.723,gloeothece_sp_6803_sp|B7KC96|UVRB_GLOC7,80.723,cyanosphaera_ocelotica_wh8902_sp|B7KC96|UVRB_GLOC7,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,92.3655
anabaena_sp_pcc7120_WP_010995307.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995307.1,88.136,nostoc_punctiforme_pcc73102_WP_012407274.1,93.333,anabaena_variabilis_atcc29413_tr|Q3M411|Q3M411_TRIV2,83.333,nostoc_azollae_0708_tr|D7E2B9|D7E2B9_NOSA0,88.333,nostoc_sp_pcc7524_tr|K9QM02|K9QM02_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,88.28375
anabaena_sp_pcc7120_WP_010995310.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995310.1,84.112,nostoc_punctiforme_pcc73102_WP_012408033.1,99.065,anabaena_variabilis_atcc29413_tr|Q3M4U6|Q3M4U6_TRIV2,87.85,nostoc_azollae_0708_tr|D7DX33|D7DX33_NOSA0,88.785,nostoc_sp_pcc7524_tr|K9R1A3|K9R1A3_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,89.953
anabaena_sp_pcc7120_WP_010995328.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995328.1,86.047,nostoc_punctiforme_pcc73102_WP_012407939.1,97.68,anabaena_variabilis_atcc29413_tr|Q3M4S8|Q3M4S8_TRIV2,86.494,nostoc_azollae_0708_tr|D7DXH8|D7DXH8_NOSA0,89.691,nostoc_sp_pcc7524_tr|K9QU50|K9QU50_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,89.97800000000001
anabaena_sp_pcc7120_WP_010995335.1,1,8,3,5,100.0,anabaena_sp_pcc7120_WP_010995335.1,89.63,nostoc_punctiforme_pcc73102_WP_012412160.1,97.794,anabaena_variabilis_atcc29413_sp|Q3M4S2|QUEF_TRIV2,86.029,nostoc_azollae_0708_tr|D7E3R3|D7E3R3_NOSA0,91.176,nostoc_sp_pcc7524_tr|K9QNQ2|K9QNQ2_NOSS7,82.258,crocosphaera_subtropica_atcc51142_tr|B1WY90|B1WY90_CROS5,82.258,cyanothece_sp_atcc51142_tr|B1WY90|B1WY90_CROS5,82.645,crocosphaera_watsonii_wh8501_tr|Q4C232|Q4C232_CROWT,0.0,,0.0,,0,,0.0,,85.246,lyngbya_aestuarii_bl0902_tr|K8GLF9|K8GLF9_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,91.15724999999999
anabaena_sp_pcc7120_WP_010995347.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995347.1,87.764,nostoc_punctiforme_pcc73102_WP_012412771.1,97.89,anabaena_variabilis_atcc29413_tr|Q3M4R4|Q3M4R4_TRIV2,84.388,nostoc_azollae_0708_tr|D7E4H1|D7E4H1_NOSA0,92.405,nostoc_sp_pcc7524_tr|K9QZW5|K9QZW5_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,90.61175
anabaena_sp_pcc7120_WP_010995380.1,2,9,4,5,100.0,anabaena_sp_pcc7120_WP_010995380.1,96.694,nostoc_punctiforme_pcc73102_WP_012412364.1,99.587,anabaena_variabilis_atcc29413_sp|Q3MFI4|PYRH_TRIV2,93.388,nostoc_azollae_0708_tr|D7DVB2|D7DVB2_NOSA0,96.68,nostoc_sp_pcc7524_tr|K9QZY7|K9QZY7_NOSS7,81.857,crocosphaera_subtropica_atcc51142_tr|B1X0Q0|B1X0Q0_CROS5,81.857,cyanothece_sp_atcc51142_tr|B1X0Q0|B1X0Q0_CROS5,0.0,,82.7,gloeothece_sp_6803_tr|B7K7R3|B7K7R3_GLOC7,82.7,cyanosphaera_ocelotica_wh8902_tr|B7K7R3|B7K7R3_GLOC7,0,,81.405,arthrospira_maxima_cs-328_tr|B5W5U4|B5W5U4_LIMMA,80.165,lyngbya_aestuarii_bl0902_tr|K8GE35|K8GE35_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,96.58725
anabaena_sp_pcc7120_WP_010995381.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995381.1,84.066,nostoc_punctiforme_pcc73102_WP_012412365.1,94.22,anabaena_variabilis_atcc29413_tr|Q3MFI3|Q3MFI3_TRIV2,84.615,nostoc_azollae_0708_tr|D7DVB1|D7DVB1_NOSA0,85.714,nostoc_sp_pcc7524_tr|K9R176|K9R176_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,87.15375
anabaena_sp_pcc7120_WP_010995393.1,1,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995393.1,91.135,nostoc_punctiforme_pcc73102_WP_012410840.1,98.936,anabaena_variabilis_atcc29413_tr|Q3MFH2|Q3MFH2_TRIV2,93.633,nostoc_azollae_0708_tr|D7E077|D7E077_NOSA0,92.199,nostoc_sp_pcc7524_tr|K9QUA1|K9QUA1_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,80.443,lyngbya_aestuarii_bl0902_tr|K8GH82|K8GH82_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,93.97575
anabaena_sp_pcc7120_WP_010995394.1,1,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995394.1,87.927,nostoc_punctiforme_pcc73102_WP_012410841.1,99.091,anabaena_variabilis_atcc29413_sp|Q3MFH1|RIMO_TRIV2,85.682,nostoc_azollae_0708_tr|D7E075|D7E075_NOSA0,92.677,nostoc_sp_pcc7524_tr|K9QSI6|K9QSI6_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,81.963,lyngbya_aestuarii_bl0902_tr|K8GKG2|K8GKG2_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,91.34425
anabaena_sp_pcc7120_WP_010995395.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995395.1,87.524,nostoc_punctiforme_pcc73102_WP_012410842.1,99.415,anabaena_variabilis_atcc29413_tr|Q3MFH0|Q3MFH0_TRIV2,83.658,nostoc_azollae_0708_tr|D7E074|D7E074_NOSA0,89.669,nostoc_sp_pcc7524_tr|K9QTE7|K9QTE7_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,90.0665
anabaena_sp_pcc7120_WP_010995399.1,1,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995399.1,91.908,nostoc_punctiforme_pcc73102_WP_012410334.1,96.571,anabaena_variabilis_atcc29413_tr|Q3MFG7|Q3MFG7_TRIV2,90.087,nostoc_azollae_0708_tr|D7DY43|D7DY43_NOSA0,92.857,nostoc_sp_pcc7524_tr|K9QWM4|K9QWM4_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,80.692,lyngbya_aestuarii_bl0902_tr|K8GN84|K8GN84_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,92.85575
anabaena_sp_pcc7120_WP_010995410.1,2,10,5,5,100.0,anabaena_sp_pcc7120_WP_010995410.1,94.898,nostoc_punctiforme_pcc73102_WP_012412443.1,98.039,anabaena_variabilis_atcc29413_sp|Q3MFR5|CLPP1_TRIV2,93.0,nostoc_azollae_0708_tr|D7DVQ7|D7DVQ7_NOSA0,96.535,nostoc_sp_pcc7524_tr|K9QNE3|K9QNE3_NOSS7,80.526,crocosphaera_subtropica_atcc51142_tr|B1WUD3|B1WUD3_CROS5,80.526,cyanothece_sp_atcc51142_tr|B1WUD3|B1WUD3_CROS5,80.612,crocosphaera_watsonii_wh8501_tr|Q4BYC8|Q4BYC8_CROWT,80.102,gloeothece_sp_6803_tr|B7KFA3|B7KFA3_GLOC7,80.102,cyanosphaera_ocelotica_wh8902_tr|B7KFA3|B7KFA3_GLOC7,0,,83.249,arthrospira_maxima_cs-328_tr|B5VV90|B5VV90_LIMMA,89.5,lyngbya_aestuarii_bl0902_tr|K8GLD5|K8GLD5_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,95.618
anabaena_sp_pcc7120_WP_010995412.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995412.1,82.675,nostoc_punctiforme_pcc73102_WP_012412446.1,98.212,anabaena_variabilis_atcc29413_tr|Q3MFR3|Q3MFR3_TRIV2,80.255,nostoc_azollae_0708_tr|D7DVQ9|D7DVQ9_NOSA0,87.117,nostoc_sp_pcc7524_tr|K9QNM9|K9QNM9_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,87.06475
anabaena_sp_pcc7120_WP_010995413.1,2,7,2,5,100.0,anabaena_sp_pcc7120_WP_010995413.1,88.725,nostoc_punctiforme_pcc73102_WP_012412447.1,99.515,anabaena_variabilis_atcc29413_tr|Q3MFR2|Q3MFR2_TRIV2,82.353,nostoc_azollae_0708_tr|D7DVR0|D7DVR0_NOSA0,88.942,nostoc_sp_pcc7524_tr|K9QMQ5|K9QMQ5_NOSS7,0.0,,0.0,,0.0,,81.407,gloeothece_sp_6803_tr|B7KF13|B7KF13_GLOC7,81.407,cyanosphaera_ocelotica_wh8902_tr|B7KF13|B7KF13_GLOC7,0,,82.759,arthrospira_maxima_cs-328_tr|B5W782|B5W782_LIMMA,81.91,lyngbya_aestuarii_bl0902_tr|K8GI70|K8GI70_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,89.88375
anabaena_sp_pcc7120_WP_010995417.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995417.1,91.246,nostoc_punctiforme_pcc73102_WP_012412507.1,99.327,anabaena_variabilis_atcc29413_sp|Q3MFQ8|ARGB_TRIV2,90.878,nostoc_azollae_0708_tr|D7DVU6|D7DVU6_NOSA0,96.284,nostoc_sp_pcc7524_tr|K9QMP9|K9QMP9_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,94.43374999999999
anabaena_sp_pcc7120_WP_010995430.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995430.1,85.075,nostoc_punctiforme_pcc73102_WP_012412424.1,99.248,anabaena_variabilis_atcc29413_tr|Q3MFN4|Q3MFN4_TRIV2,81.343,nostoc_azollae_0708_tr|D7DYJ6|D7DYJ6_NOSA0,84.962,nostoc_sp_pcc7524_tr|K9QLF2|K9QLF2_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,87.657
anabaena_sp_pcc7120_WP_010995433.1,3,10,5,5,100.0,anabaena_sp_pcc7120_WP_010995433.1,95.922,nostoc_punctiforme_pcc73102_WP_012411183.1,99.511,anabaena_variabilis_atcc29413_tr|Q3MFN7|Q3MFN7_TRIV2,95.106,nostoc_azollae_0708_tr|D7DZH8|D7DZH8_NOSA0,96.737,nostoc_sp_pcc7524_tr|K9QVL0|K9QVL0_NOSS7,84.967,crocosphaera_subtropica_atcc51142_tr|B1X0N8|B1X0N8_CROS5,84.967,cyanothece_sp_atcc51142_tr|B1X0N8|B1X0N8_CROS5,80.98,crocosphaera_watsonii_wh8501_tr|Q4BUC6|Q4BUC6_CROWT,86.678,gloeothece_sp_6803_tr|B7KGN8|B7KGN8_GLOC7,86.678,cyanosphaera_ocelotica_wh8902_tr|B7KGN8|B7KGN8_GLOC7,0,,86.786,arthrospira_maxima_cs-328_tr|B5W1M9|B5W1M9_LIMMA,83.866,lyngbya_aestuarii_bl0902_tr|K8GKW8|K8GKW8_9CYAN,0,,0,,0,,83.744,synechococcus_elongatus_pcc7942_sp|P72991|FTSH3_SYNY3,0.0,,0,,0,,96.81899999999999
anabaena_sp_pcc7120_WP_010995436.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995436.1,87.782,nostoc_punctiforme_pcc73102_WP_012409255.1,98.12,anabaena_variabilis_atcc29413_tr|Q3MFP0|Q3MFP0_TRIV2,80.827,nostoc_azollae_0708_tr|D7E0C6|D7E0C6_NOSA0,89.662,nostoc_sp_pcc7524_tr|K9QPN0|K9QPN0_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,89.09774999999999
anabaena_sp_pcc7120_WP_010995439.1,1,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995439.1,88.8,nostoc_punctiforme_pcc73102_WP_012408589.1,97.26,anabaena_variabilis_atcc29413_tr|Q3MFP3|Q3MFP3_TRIV2,83.447,nostoc_azollae_0708_tr|D7E5C1|D7E5C1_NOSA0,91.324,nostoc_sp_pcc7524_tr|K9QZH7|K9QZH7_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,80.161,lyngbya_aestuarii_bl0902_tr|K8GJM8|K8GJM8_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,90.20775
anabaena_sp_pcc7120_WP_010995441.1,1,10,5,5,100.0,anabaena_sp_pcc7120_WP_010995441.1,82.44,nostoc_punctiforme_pcc73102_WP_012411359.1,97.612,anabaena_variabilis_atcc29413_tr|Q3M8T3|Q3M8T3_TRIV2,88.657,nostoc_azollae_0708_tr|D7DXQ8|D7DXQ8_NOSA0,93.731,nostoc_sp_pcc7524_tr|K9R0C2|K9R0C2_NOSS7,80.655,crocosphaera_subtropica_atcc51142_tr|B1WZY3|B1WZY3_CROS5,80.655,cyanothece_sp_atcc51142_tr|B1WZY3|B1WZY3_CROS5,82.883,crocosphaera_watsonii_wh8501_tr|Q4C834|Q4C834_CROWT,80.0,gloeothece_sp_6803_tr|B7KBZ6|B7KBZ6_GLOC7,80.0,cyanosphaera_ocelotica_wh8902_tr|B7KBZ6|B7KBZ6_GLOC7,0,,80.06,arthrospira_maxima_cs-328_tr|B5VWI4|B5VWI4_LIMMA,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,90.61
anabaena_sp_pcc7120_WP_010995444.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995444.1,91.569,nostoc_punctiforme_pcc73102_WP_012411410.1,98.009,anabaena_variabilis_atcc29413_tr|Q3M8T0|Q3M8T0_TRIV2,91.803,nostoc_azollae_0708_tr|D7E570|D7E570_NOSA0,92.857,nostoc_sp_pcc7524_tr|K9R137|K9R137_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,93.55949999999999
anabaena_sp_pcc7120_WP_010995449.1,0,9,4,5,100.0,anabaena_sp_pcc7120_WP_010995449.1,94.737,nostoc_punctiforme_pcc73102_WP_041566417.1,100.0,anabaena_variabilis_atcc29413_sp|Q3M8S5|PSBI_TRIV2,94.737,nostoc_azollae_0708_tr|D7E573|D7E573_NOSA0,97.368,nostoc_sp_pcc7524_tr|K9QYV5|K9QYV5_NOSS7,81.579,crocosphaera_subtropica_atcc51142_sp|B1WYX8|PSBI_CROS5,81.579,cyanothece_sp_atcc51142_sp|B1WYX8|PSBI_CROS5,0.0,,84.211,gloeothece_sp_6803_sp|B7KFR0|PSBI_GLOC7,84.211,cyanosphaera_ocelotica_wh8902_sp|B7KFR0|PSBI_GLOC7,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,96.7105
anabaena_sp_pcc7120_WP_010995456.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995456.1,88.889,nostoc_punctiforme_pcc73102_WP_012410181.1,98.611,anabaena_variabilis_atcc29413_tr|Q3M8R8|Q3M8R8_TRIV2,84.775,nostoc_azollae_0708_tr|D7DXC8|D7DXC8_NOSA0,91.319,nostoc_sp_pcc7524_tr|K9QXF7|K9QXF7_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,90.8985
anabaena_sp_pcc7120_WP_010995461.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995461.1,96.875,nostoc_punctiforme_pcc73102_WP_012410176.1,98.571,anabaena_variabilis_atcc29413_tr|Q3M8R3|Q3M8R3_TRIV2,88.571,nostoc_azollae_0708_tr|D7DXD2|D7DXD2_NOSA0,94.286,nostoc_sp_pcc7524_tr|K9QXF3|K9QXF3_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,94.57575
anabaena_sp_pcc7120_WP_010995469.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995469.1,82.555,nostoc_punctiforme_pcc73102_WP_012409197.1,98.142,anabaena_variabilis_atcc29413_tr|Q3M8Q6|Q3M8Q6_TRIV2,83.022,nostoc_azollae_0708_tr|D7E3H7|D7E3H7_NOSA0,88.545,nostoc_sp_pcc7524_tr|K9R013|K9R013_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,88.066
anabaena_sp_pcc7120_WP_010995471.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995471.1,87.24,nostoc_punctiforme_pcc73102_WP_012409334.1,95.652,anabaena_variabilis_atcc29413_sp|Q3M8Q4|PURT_TRIV2,86.082,nostoc_azollae_0708_tr|D7E281|D7E281_NOSA0,87.212,nostoc_sp_pcc7524_tr|K9R0G2|K9R0G2_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,89.0465
anabaena_sp_pcc7120_WP_010995481.1,3,10,5,5,100.0,anabaena_sp_pcc7120_WP_010995481.1,92.105,nostoc_punctiforme_pcc73102_WP_012408256.1,100.0,anabaena_variabilis_atcc29413_tr|Q3M8P2|Q3M8P2_TRIV2,88.158,nostoc_azollae_0708_tr|D7E308|D7E308_NOSA0,90.789,nostoc_sp_pcc7524_tr|K9QNL1|K9QNL1_NOSS7,86.842,crocosphaera_subtropica_atcc51142_tr|B1WT38|B1WT38_CROS5,86.842,cyanothece_sp_atcc51142_tr|B1WT38|B1WT38_CROS5,86.486,crocosphaera_watsonii_wh8501_tr|Q4C6G2|Q4C6G2_CROWT,85.135,gloeothece_sp_6803_tr|B7KEZ7|B7KEZ7_GLOC7,85.135,cyanosphaera_ocelotica_wh8902_tr|B7KEZ7|B7KEZ7_GLOC7,0,,82.895,arthrospira_maxima_cs-328_tr|B5VWD2|B5VWD2_LIMMA,88.158,lyngbya_aestuarii_bl0902_tr|K8GLF1|K8GLF1_9CYAN,0,,0,,0,,86.842,synechococcus_elongatus_pcc7942_tr|P74558|P74558_SYNY3,0.0,,0,,0,,92.763
anabaena_sp_pcc7120_WP_010995482.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995482.1,86.962,nostoc_punctiforme_pcc73102_WP_012408255.1,99.059,anabaena_variabilis_atcc29413_tr|Q3M8P1|Q3M8P1_TRIV2,86.694,nostoc_azollae_0708_tr|D7E307|D7E307_NOSA0,90.591,nostoc_sp_pcc7524_tr|K9QPX1|K9QPX1_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,90.82650000000001
anabaena_sp_pcc7120_WP_010995484.1,2,10,5,5,100.0,anabaena_sp_pcc7120_WP_010995484.1,90.529,nostoc_punctiforme_pcc73102_WP_012407547.1,97.357,anabaena_variabilis_atcc29413_sp|Q3M8N9|MIAB_TRIV2,89.381,nostoc_azollae_0708_tr|D7DZ95|D7DZ95_NOSA0,94.273,nostoc_sp_pcc7524_tr|K9QN12|K9QN12_NOSS7,85.874,crocosphaera_subtropica_atcc51142_sp|B1WU96|MIAB_CROS5,85.874,cyanothece_sp_atcc51142_sp|B1WU96|MIAB_CROS5,84.978,crocosphaera_watsonii_wh8501_tr|Q4C4D1|Q4C4D1_CROWT,86.607,gloeothece_sp_6803_sp|B7K993|MIAB_GLOC7,86.607,cyanosphaera_ocelotica_wh8902_sp|B7K993|MIAB_GLOC7,0,,85.185,arthrospira_maxima_cs-328_tr|B5W2N4|B5W2N4_LIMMA,83.036,lyngbya_aestuarii_bl0902_tr|K8GFK0|K8GFK0_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,92.88499999999999
anabaena_sp_pcc7120_WP_010995485.1,2,7,2,5,100.0,anabaena_sp_pcc7120_WP_010995485.1,91.967,nostoc_punctiforme_pcc73102_WP_012409328.1,98.066,anabaena_variabilis_atcc29413_sp|Q3M8T9|LEU3_TRIV2,86.908,nostoc_azollae_0708_tr|D7E280|D7E280_NOSA0,93.593,nostoc_sp_pcc7524_tr|K9QMC6|K9QMC6_NOSS7,0.0,,0.0,,0.0,,81.337,gloeothece_sp_6803_tr|B7KBP1|B7KBP1_GLOC7,81.337,cyanosphaera_ocelotica_wh8902_tr|B7KBP1|B7KBP1_GLOC7,0,,81.994,arthrospira_maxima_cs-328_tr|B5VY27|B5VY27_LIMMA,80.663,lyngbya_aestuarii_bl0902_tr|K8GPY7|K8GPY7_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,92.63350000000001
anabaena_sp_pcc7120_WP_010995492.1,1,7,2,5,100.0,anabaena_sp_pcc7120_WP_010995492.1,88.722,nostoc_punctiforme_pcc73102_WP_012410532.1,100.0,anabaena_variabilis_atcc29413_tr|Q3M8U6|Q3M8U6_TRIV2,88.722,nostoc_azollae_0708_tr|D7E3S8|D7E3S8_NOSA0,96.992,nostoc_sp_pcc7524_tr|K9R148|K9R148_NOSS7,0.0,,0.0,,0.0,,80.451,gloeothece_sp_6803_tr|B7KJV4|B7KJV4_GLOC7,80.451,cyanosphaera_ocelotica_wh8902_tr|B7KJV4|B7KJV4_GLOC7,0,,0.0,,84.211,lyngbya_aestuarii_bl0902_tr|K8GL65|K8GL65_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,93.609
anabaena_sp_pcc7120_WP_010995520.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995520.1,83.077,nostoc_punctiforme_pcc73102_WP_012407579.1,98.462,anabaena_variabilis_atcc29413_tr|Q3M2Z6|Q3M2Z6_TRIV2,81.202,nostoc_azollae_0708_tr|D7DZB1|D7DZB1_NOSA0,87.654,nostoc_sp_pcc7524_tr|K9QW76|K9QW76_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,87.59875
anabaena_sp_pcc7120_WP_010995528.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995528.1,82.734,nostoc_punctiforme_pcc73102_WP_012411519.1,99.296,anabaena_variabilis_atcc29413_tr|Q3M304|Q3M304_TRIV2,80.435,nostoc_azollae_0708_tr|D7E411|D7E411_NOSA0,85.915,nostoc_sp_pcc7524_tr|K9R1D7|K9R1D7_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,87.09500000000001
anabaena_sp_pcc7120_WP_010995531.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010995531.1,90.598,nostoc_punctiforme_pcc73102_WP_012411697.1,97.159,anabaena_variabilis_atcc29413_sp|Q3M5R7|MNMA_TRIV2,84.9,nostoc_azollae_0708_tr|D7E4K5|D7E4K5_NOSA0,91.738,nostoc_sp_pcc7524_tr|K9QP60|K9QP60_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,91.09875000000001
